"time","summary","temperature","humidity","pressure","windSpeed","windGust","windBearing","cloudCover","country","city"
"9/4/2020 11:00:00","Clear","20.25","0.58","1025.5","4.14","6.3","94","0","England","London"
"9/4/2020 12:00:00","Clear","21.56","0.53","1025.4","4.17","5.82","98","0","England","London"
"9/4/2020 13:00:00","Clear","22.49","0.5","1025.1","4.08","5.45","93","0","England","London"
"9/4/2020 14:00:00","Clear","22.37","0.49","1024.5","4.41","5.92","92","0","England","London"
"9/4/2020 15:00:00","Clear","21.21","0.5","1024.2","4.63","6.54","89","0","England","London"
"9/4/2020 16:00:00","Clear","20.37","0.49","1024.2","4.74","7.39","84","0.08","England","London"
"9/4/2020 17:00:00","Clear","19.02","0.5","1024.3","4.83","8.4","79","0.19","England","London"
"9/4/2020 18:00:00","Clear","17.24","0.54","1024.4","4.95","9.52","73","0.28","England","London"
"9/4/2020 19:00:00","Clear","15.21","0.58","1024.8","4.95","10.68","72","0.3","England","London"
"9/4/2020 20:00:00","Clear","13.07","0.61","1025.2","4.9","11.84","75","0.27","England","London"
"9/4/2020 21:00:00","Clear","11.71","0.63","1025.5","4.83","12.39","78","0.24","England","London"
"9/4/2020 22:00:00","Clear","11.16","0.66","1025.7","4.69","11.83","81","0.21","England","London"
"9/4/2020 23:00:00","Clear","11","0.7","1025.7","4.48","10.68","84","0.17","England","London"
"10/4/2020 00:00:00","Clear","10.88","0.72","1025.7","4.33","9.76","87","0.14","England","London"
"10/4/2020 01:00:00","Clear","10.3","0.75","1025.4","4.01","9.13","89","0.11","England","London"
"10/4/2020 02:00:00","Clear","9.98","0.79","1025.1","3.73","7.98","92","0.08","England","London"
"10/4/2020 03:00:00","Clear","9.56","0.82","1025.4","3.49","7.01","94","0.08","England","London"
"10/4/2020 04:00:00","Clear","8.9","0.85","1025.5","3.26","6.26","93","0.11","England","London"
"10/4/2020 05:00:00","Clear","8.2","0.87","1025.6","3.1","5.69","89","0.16","England","London"
"10/4/2020 06:00:00","Clear","9.15","0.85","1025.7","3.05","5.42","88","0.19","England","London"
"10/4/2020 07:00:00","Clear","11.13","0.8","1026","3.44","6.15","90","0.21","England","London"
"10/4/2020 08:00:00","Clear","14.1","0.73","1026","3.76","6.54","97","0.21","England","London"
"10/4/2020 09:00:00","Clear","16.61","0.66","1026","4.05","6.82","102","0.2","England","London"
"10/4/2020 10:00:00","Clear","18.52","0.61","1025.6","4.29","6.85","105","0.18","England","London"
"10/4/2020 11:00:00","Clear","20.05","0.57","1025.3","4.56","6.77","109","0.15","England","London"
"10/4/2020 12:00:00","Clear","22.18","0.52","1024.9","4.59","5.9","110","0.13","England","London"
"10/4/2020 13:00:00","Clear","22.83","0.47","1024.3","4.52","6.04","107","0.08","England","London"
"10/4/2020 14:00:00","Clear","22.64","0.46","1023.5","4.84","6.39","107","0.03","England","London"
"10/4/2020 15:00:00","Clear","21.65","0.47","1023","5.01","6.76","105","0.01","England","London"
"10/4/2020 16:00:00","Clear","21.06","0.47","1022.8","4.9","7.1","100","0.03","England","London"
"10/4/2020 17:00:00","Clear","20.21","0.49","1023","4.64","7.48","93","0.08","England","London"
"10/4/2020 18:00:00","Clear","18.61","0.52","1023.2","4.43","7.7","85","0.17","England","London"
"10/4/2020 19:00:00","Partly Cloudy","16.53","0.58","1023.6","4.24","8.28","84","0.35","England","London"
"10/4/2020 20:00:00","Partly Cloudy","14.2","0.62","1024","4.14","8.93","85","0.58","England","London"
"10/4/2020 21:00:00","Mostly Cloudy","12.62","0.65","1024.3","4.06","9.43","88","0.73","England","London"
"10/4/2020 22:00:00","Mostly Cloudy","12.06","0.68","1024.4","4.01","9.87","94","0.75","England","London"
"10/4/2020 23:00:00","Mostly Cloudy","11.95","0.7","1024.2","3.99","10.16","100","0.7","England","London"
"11/4/2020 00:00:00","Mostly Cloudy","11.83","0.71","1024","3.86","9.69","106","0.63","England","London"
"11/4/2020 01:00:00","Partly Cloudy","11.04","0.78","1024.1","3.34","7.86","114","0.55","England","London"
"11/4/2020 02:00:00","Partly Cloudy","10.62","0.81","1023.6","3.14","6.53","120","0.45","England","London"
"11/4/2020 03:00:00","Partly Cloudy","10.07","0.83","1022.8","2.96","5.22","123","0.4","England","London"
"11/4/2020 04:00:00","Partly Cloudy","9.36","0.85","1022.8","2.59","3.87","120","0.43","England","London"
"11/4/2020 05:00:00","Partly Cloudy","8.69","0.85","1023","2.21","2.66","115","0.5","England","London"
"11/4/2020 06:00:00","Partly Cloudy","9.76","0.8","1023.3","1.93","1.93","120","0.58","England","London"
"11/4/2020 07:00:00","Mostly Cloudy","11.69","0.74","1023.6","2.1","2.18","122","0.65","England","London"
"11/4/2020 08:00:00","Mostly Cloudy","14.78","0.64","1023.8","2.42","3.19","127","0.71","England","London"
"11/4/2020 09:00:00","Mostly Cloudy","17.4","0.55","1023.7","2.51","3.83","133","0.72","England","London"
"11/4/2020 10:00:00","Mostly Cloudy","19.25","0.5","1023.6","2.36","3.39","142","0.64","England","London"
"11/4/2020 11:00:00","Partly Cloudy","20.67","0.46","1023.4","2.1","2.5","154","0.51","England","London"
"11/4/2020 12:00:00","Partly Cloudy","21.79","0.43","1022.9","1.99","2.1","167","0.41","England","London"
"11/4/2020 13:00:00","Partly Cloudy","23.29","0.37","1022.1","2.65","2.66","188","0.33","England","London"
"11/4/2020 14:00:00","Clear","23.41","0.35","1021.5","3.19","3.2","200","0.25","England","London"
"11/4/2020 15:00:00","Clear","22.34","0.36","1021","3.55","3.77","209","0.19","England","London"
"11/4/2020 16:00:00","Clear","21.97","0.36","1020.7","3.62","4.26","211","0.14","England","London"
"11/4/2020 17:00:00","Clear","21.12","0.39","1020.9","3.54","4.69","210","0.1","England","London"
"11/4/2020 18:00:00","Clear","19.76","0.44","1020.9","3.33","4.73","210","0.09","England","London"
"11/4/2020 19:00:00","Clear","17.51","0.51","1021","2.78","3.71","209","0.12","England","London"
"11/4/2020 20:00:00","Clear","15.02","0.58","1020.8","2.27","2.88","204","0.18","England","London"
"11/4/2020 21:00:00","Clear","13.18","0.63","1020.8","1.93","2.3","205","0.24","England","London"
"11/4/2020 22:00:00","Clear","12.18","0.68","1020.7","1.82","2.23","213","0.29","England","London"
"11/4/2020 23:00:00","Partly Cloudy","11.58","0.73","1020.6","1.88","2.41","222","0.33","England","London"
"12/4/2020 00:00:00","Partly Cloudy","11.34","0.75","1019.9","2.1","2.87","220","0.34","England","London"
"12/4/2020 01:00:00","Clear","10.9","0.8","1019.3","2.05","2.69","216","0.28","England","London"
"12/4/2020 02:00:00","Clear","10.5","0.83","1018.8","1.91","2.36","217","0.19","England","London"
"12/4/2020 03:00:00","Clear","9.99","0.85","1018","1.84","2.15","219","0.11","England","London"
"12/4/2020 04:00:00","Clear","9.36","0.86","1017.6","1.85","2.11","227","0.08","England","London"
"12/4/2020 05:00:00","Clear","9.49","0.86","1017.4","1.86","2.18","234","0.07","England","London"
"12/4/2020 06:00:00","Clear","9.89","0.83","1016.8","1.93","2.4","236","0.06","England","London"
"12/4/2020 07:00:00","Clear","12.24","0.76","1016.3","2.06","2.86","227","0.03","England","London"
"12/4/2020 08:00:00","Clear","15.53","0.66","1015.6","2.16","3.46","221","0.01","England","London"
"12/4/2020 09:00:00","Clear","18.32","0.57","1015","2.39","3.93","214","0","England","London"
"12/4/2020 10:00:00","Clear","19.99","0.5","1014.6","2.89","4.16","214","0.02","England","London"
"12/4/2020 11:00:00","Clear","21.17","0.45","1014.2","3.5","4.25","215","0.06","England","London"
"12/4/2020 12:00:00","Clear","21.95","0.41","1013.7","3.94","4.57","215","0.14","England","London"
"12/4/2020 13:00:00","Partly Cloudy","22.01","0.41","1013.1","3.72","4.31","210","0.41","England","London"
"12/4/2020 14:00:00","Mostly Cloudy","21.63","0.4","1012.4","3.65","3.86","214","0.75","England","London"
"12/4/2020 15:00:00","Overcast","20.92","0.4","1012","3.38","3.43","215","1","England","London"
"12/4/2020 16:00:00","Overcast","20.91","0.38","1011.8","2.63","2.86","213","1","England","London"
"12/4/2020 17:00:00","Overcast","20.64","0.39","1011.8","1.64","2.32","220","0.97","England","London"
"12/4/2020 18:00:00","Overcast","19.73","0.42","1011.8","1.07","2","217","0.92","England","London"
"12/4/2020 19:00:00","Overcast","17.76","0.49","1012.3","0.97","1.35","157","0.95","England","London"
"12/4/2020 20:00:00","Overcast","15.38","0.56","1012.8","1.09","1.23","86","0.99","England","London"
"12/4/2020 21:00:00","Overcast","13.66","0.61","1013.3","1.85","2.06","42","1","England","London"
"12/4/2020 22:00:00","Overcast","12.73","0.67","1014.5","3.8","5.61","30","0.93","England","London"
"12/4/2020 23:00:00","Mostly Cloudy","12.2","0.73","1015.7","6.42","10.86","37","0.84","England","London"
"13/4/2020 00:00:00","Mostly Cloudy","11.39","0.78","1016.4","8.67","16.42","46","0.77","England","London"
"13/4/2020 01:00:00","Windy and Mostly Cloudy","10.41","0.81","1017.2","9.02","17.8","45","0.77","England","London"
"13/4/2020 02:00:00","Windy and Mostly Cloudy","8.71","0.82","1017.7","9.06","17.66","42","0.78","England","London"
"13/4/2020 03:00:00","Mostly Cloudy","7.48","0.82","1018.3","9.13","17.31","39","0.82","England","London"
"13/4/2020 04:00:00","Mostly Cloudy","6.97","0.83","1019.8","9.38","17.11","41","0.85","England","London"
"13/4/2020 05:00:00","Mostly Cloudy","6.87","0.83","1020.9","9.7","16.64","43","0.87","England","London"
"13/4/2020 06:00:00","Overcast","7.12","0.8","1022","10.12","15.98","44","0.9","England","London"
"13/4/2020 07:00:00","Overcast","7.03","0.78","1023","10.2","15.58","46","0.94","England","London"
"13/4/2020 08:00:00","Overcast","7.15","0.73","1023.9","10.04","15.18","48","0.98","England","London"
"13/4/2020 09:00:00","Overcast","7.71","0.67","1024.3","9.89","14.79","49","0.99","England","London"
"13/4/2020 10:00:00","Overcast","8.44","0.62","1025.4","9.86","14.41","50","0.96","England","London"
"13/4/2020 11:00:00","Overcast","9.4","0.56","1025.9","9.89","14.03","52","0.88","England","London"
"13/4/2020 12:00:00","Mostly Cloudy","10.08","0.51","1026.3","9.74","13.61","53","0.75","England","London"
"13/4/2020 13:00:00","Partly Cloudy","10.35","0.48","1026.6","8.96","11.89","50","0.56","England","London"
"13/4/2020 14:00:00","Partly Cloudy","10.53","0.47","1026.1","8.69","11.76","52","0.34","England","London"
"13/4/2020 15:00:00","Clear","9.33","0.5","1025.8","8.43","11.74","53","0.16","England","London"
"13/4/2020 16:00:00","Clear","9.07","0.51","1026.1","8.19","11.68","54","0.11","England","London"
"13/4/2020 17:00:00","Clear","8.62","0.53","1026.5","7.92","11.73","53","0.1","England","London"
"13/4/2020 18:00:00","Clear","7.82","0.55","1027.1","7.49","11.67","51","0.08","England","London"
"13/4/2020 19:00:00","Clear","6.75","0.59","1027.7","6.81","11.13","50","0.06","England","London"
"13/4/2020 20:00:00","Clear","5.6","0.64","1028.2","6","11.28","49","0.05","England","London"
"13/4/2020 21:00:00","Clear","4.72","0.67","1028.7","5.38","11.16","46","0.06","England","London"
"13/4/2020 22:00:00","Clear","4.18","0.68","1029.2","4.79","10.53","44","0.05","England","London"
"13/4/2020 23:00:00","Clear","3.8","0.7","1029.5","4.33","9.63","43","0.05","England","London"
"14/4/2020 00:00:00","Clear","3.73","0.7","1029.7","3.62","7.84","42","0.05","England","London"
"14/4/2020 01:00:00","Clear","3.5","0.71","1029.9","2.88","6.67","37","0.08","England","London"
"14/4/2020 02:00:00","Clear","2.58","0.74","1029.6","2.85","5.54","34","0.13","England","London"
"14/4/2020 03:00:00","Clear","1.72","0.78","1029","2.82","4.86","32","0.16","England","London"
"14/4/2020 04:00:00","Clear","1.03","0.8","1029","2.76","4.97","30","0.14","England","London"
"14/4/2020 05:00:00","Clear","0.49","0.82","1029.2","2.7","5.55","26","0.09","England","London"
"14/4/2020 06:00:00","Clear","1.39","0.78","1029.3","2.86","6.64","29","0.11","England","London"
"14/4/2020 07:00:00","Clear","2.87","0.73","1029.3","3.22","6.51","37","0.14","England","London"
"14/4/2020 08:00:00","Clear","5.14","0.65","1029.1","3.74","6.03","50","0.18","England","London"
"14/4/2020 09:00:00","Clear","7.14","0.59","1028.9","4.04","5.46","58","0.21","England","London"
"14/4/2020 10:00:00","Clear","8.57","0.54","1028.8","3.92","4.75","63","0.19","England","London"
"14/4/2020 11:00:00","Clear","9.67","0.49","1028.9","3.65","3.93","64","0.15","England","London"
"14/4/2020 12:00:00","Clear","10.43","0.46","1028.6","3.4","3.4","66","0.1","England","London"
"14/4/2020 13:00:00","Clear","11.74","0.43","1028.6","3.07","3.09","76","0.07","England","London"
"14/4/2020 14:00:00","Clear","12.34","0.41","1027.9","3.4","3.45","76","0.03","England","London"
"14/4/2020 15:00:00","Clear","11.13","0.46","1027.4","3.63","3.78","78","0","England","London"
"14/4/2020 16:00:00","Clear","11.03","0.47","1027.2","3.66","4.16","82","0","England","London"
"14/4/2020 17:00:00","Clear","10.7","0.48","1027.3","3.63","4.96","87","0","England","London"
"14/4/2020 18:00:00","Clear","9.62","0.51","1027.3","3.49","5.3","90","0","England","London"
"14/4/2020 19:00:00","Clear","7.71","0.57","1027.3","3.18","4.82","90","0.01","England","London"
"14/4/2020 20:00:00","Clear","5.63","0.65","1027.1","2.8","3.83","90","0.03","England","London"
"14/4/2020 21:00:00","Clear","4.08","0.73","1027.1","2.52","3.09","90","0.08","England","London"
"14/4/2020 22:00:00","Clear","3.19","0.79","1026.9","2.42","2.91","84","0.15","England","London"
"14/4/2020 23:00:00","Clear","2.59","0.83","1026.8","2.39","2.96","78","0.24","England","London"
"15/4/2020 00:00:00","Partly Cloudy","2.22","0.85","1026.3","2.22","2.69","75","0.37","England","London"
"15/4/2020 01:00:00","Partly Cloudy","1.89","0.87","1026.1","1.96","2.64","80","0.58","England","London"
"15/4/2020 02:00:00","Mostly Cloudy","1.52","0.89","1025.5","1.98","2.64","78","0.83","England","London"
"15/4/2020 03:00:00","Overcast","1.3","0.9","1025.2","2.04","2.63","76","0.99","England","London"
"15/4/2020 04:00:00","Overcast","1.04","0.93","1025.2","1.95","2.47","79","0.99","England","London"
"15/4/2020 05:00:00","Overcast","1.25","0.94","1025.3","1.85","2.3","84","0.96","England","London"
"15/4/2020 06:00:00","Overcast","2.02","0.92","1025.4","2.04","3.93","94","0.92","England","London"
"15/4/2020 07:00:00","Mostly Cloudy","4.36","0.83","1025.2","2.43","4.46","103","0.68","England","London"
"15/4/2020 08:00:00","Partly Cloudy","7.48","0.71","1024.9","2.95","5","111","0.36","England","London"
"15/4/2020 09:00:00","Clear","10.15","0.61","1024.6","3.39","5.35","117","0.13","England","London"
"15/4/2020 10:00:00","Clear","11.88","0.54","1024.1","3.64","5.4","118","0.07","England","London"
"15/4/2020 11:00:00","Clear","13.19","0.48","1023.6","3.74","5.25","116","0.06","England","London"
"15/4/2020 12:00:00","Clear","14.37","0.43","1023","3.51","4.31","111","0.06","England","London"
"15/4/2020 13:00:00","Clear","16.33","0.35","1022.3","3.18","4.38","111","0.04","England","London"
"15/4/2020 14:00:00","Clear","17.07","0.33","1021.3","3.48","4.66","105","0.02","England","London"
"15/4/2020 15:00:00","Clear","15.98","0.36","1020.5","3.69","5.07","99","0","England","London"
"15/4/2020 16:00:00","Clear","15.81","0.38","1020","3.84","5.86","92","0","England","London"
"15/4/2020 17:00:00","Clear","15.29","0.41","1019.5","3.99","6.81","84","0","England","London"
"15/4/2020 18:00:00","Clear","13.99","0.46","1019.1","3.98","7.15","78","0","England","London"
"15/4/2020 19:00:00","Clear","11.72","0.55","1018.9","4.05","7.17","72","0","England","London"
"15/4/2020 20:00:00","Clear","9.28","0.63","1019.2","3.72","6.93","70","0","England","London"
"15/4/2020 21:00:00","Clear","7.39","0.71","1019.1","3.41","6.39","70","0","England","London"
"15/4/2020 22:00:00","Clear","6.4","0.78","1019.1","3.15","5.36","71","0.02","England","London"
"15/4/2020 23:00:00","Clear","5.95","0.82","1018.9","2.86","4.03","74","0.05","England","London"
"16/4/2020 00:00:00","Clear","5.65","0.86","1018.2","2.82","3.34","78","0.07","England","London"
"16/4/2020 01:00:00","Clear","5.35","0.88","1017.7","2.64","2.92","83","0.05","England","London"
"16/4/2020 02:00:00","Clear","4.92","0.9","1017","2.42","2.76","84","0.01","England","London"
"16/4/2020 03:00:00","Clear","4.47","0.92","1016.6","2.23","2.63","84","0","England","London"
"16/4/2020 04:00:00","Clear","3.94","0.95","1016.5","2.1","2.43","82","0.01","England","London"
"16/4/2020 05:00:00","Clear","4.18","0.93","1016.1","2","2.27","77","0.04","England","London"
"16/4/2020 06:00:00","Clear","4.76","0.91","1016","2","2.3","76","0.12","England","London"
"16/4/2020 07:00:00","Clear","7.48","0.83","1016","2.36","3.21","69","0.24","England","London"
"16/4/2020 08:00:00","Partly Cloudy","11.04","0.7","1015.9","2.49","3.69","72","0.4","England","London"
"16/4/2020 09:00:00","Partly Cloudy","14.25","0.6","1015.9","2.61","4.01","80","0.53","England","London"
"16/4/2020 10:00:00","Mostly Cloudy","16.37","0.53","1015.9","2.7","4.01","98","0.63","England","London"
"16/4/2020 11:00:00","Mostly Cloudy","17.85","0.49","1016.1","2.76","3.83","121","0.7","England","London"
"16/4/2020 12:00:00","Mostly Cloudy","18.84","0.44","1015.9","2.6","3.22","136","0.76","England","London"
"16/4/2020 13:00:00","Mostly Cloudy","19.77","0.41","1015.6","2.47","2.71","141","0.86","England","London"
"16/4/2020 14:00:00","Overcast","19.62","0.42","1015.6","2.05","2.15","134","0.95","England","London"
"16/4/2020 15:00:00","Overcast","19.43","0.43","1015.4","1.94","2.14","124","0.97","England","London"
"16/4/2020 16:00:00","Mostly Cloudy","19.16","0.44","1015.4","2.29","3.24","113","0.84","England","London"
"16/4/2020 17:00:00","Partly Cloudy","18.42","0.47","1015.2","2.52","4.88","100","0.59","England","London"
"16/4/2020 18:00:00","Partly Cloudy","16.93","0.52","1015.4","2.7","5.91","85","0.4","England","London"
"16/4/2020 19:00:00","Clear","14.33","0.58","1015.8","2.7","4.89","73","0.29","England","London"
"16/4/2020 20:00:00","Clear","12.11","0.64","1016.8","2.75","4.44","73","0.24","England","London"
"16/4/2020 21:00:00","Clear","10.52","0.69","1017","2.73","4.28","70","0.19","England","London"
"16/4/2020 22:00:00","Clear","9.51","0.74","1017.1","2.85","4.67","64","0.14","England","London"
"16/4/2020 23:00:00","Clear","8.87","0.78","1017.2","2.78","5.33","62","0.24","England","London"
"17/4/2020 00:00:00","Clear","8.29","0.82","1017.3","2.97","8.3","59","0.29","England","London"
"17/4/2020 01:00:00","Clear","8.11","0.86","1017.2","3.34","9.39","57","0.3","England","London"
"17/4/2020 02:00:00","Partly Cloudy","7.98","0.89","1017","3.51","10.34","54","0.35","England","London"
"17/4/2020 03:00:00","Partly Cloudy","8.51","0.89","1016.7","3.81","11.11","51","0.49","England","London"
"17/4/2020 04:00:00","Partly Cloudy","8.41","0.9","1016.5","4.08","11.65","51","0.44","England","London"
"17/4/2020 05:00:00","Partly Cloudy","8.32","0.91","1016.1","4.37","12.02","53","0.42","England","London"
"17/4/2020 06:00:00","Partly Cloudy","8.68","0.91","1016.2","5.13","12.01","55","0.51","England","London"
"17/4/2020 07:00:00","Partly Cloudy","9.86","0.87","1016.4","5.77","12.03","60","0.57","England","London"
"17/4/2020 08:00:00","Mostly Cloudy","11.24","0.81","1016.7","6.3","11.92","64","0.73","England","London"
"17/4/2020 09:00:00","Mostly Cloudy","12.41","0.76","1016.9","6.42","11.55","67","0.69","England","London"
"17/4/2020 10:00:00","Mostly Cloudy","13.29","0.72","1016.8","6.24","10.62","69","0.86","England","London"
"17/4/2020 11:00:00","Mostly Cloudy","13.81","0.68","1016.5","6.15","9.43","70","0.85","England","London"
"17/4/2020 12:00:00","Mostly Cloudy","13.5","0.68","1016.3","6.13","8.99","69","0.85","England","London"
"17/4/2020 13:00:00","Overcast","12.57","0.69","1016.1","6.26","9.37","61","0.88","England","London"
"17/4/2020 14:00:00","Overcast","11.55","0.71","1015.7","6.88","10.96","57","0.94","England","London"
"17/4/2020 15:00:00","Overcast","10.86","0.72","1015.2","7.31","12.29","57","0.97","England","London"
"17/4/2020 16:00:00","Overcast","10.54","0.71","1015.1","7.59","13.03","60","0.96","England","London"
"17/4/2020 17:00:00","Overcast","10.26","0.7","1015.1","7.45","13.53","62","0.93","England","London"
"17/4/2020 18:00:00","Possible Drizzle","9.94","0.7","1015.1","7.25","13.83","63","0.91","England","London"
"17/4/2020 19:00:00","Overcast","9.2","0.71","1015.5","6.73","12.77","60","0.92","England","London"
"17/4/2020 20:00:00","Overcast","8.51","0.75","1015.9","6.32","13.25","61","0.95","England","London"
"17/4/2020 21:00:00","Overcast","8.01","0.78","1015.9","6.04","13.37","59","0.99","England","London"
"17/4/2020 22:00:00","Overcast","7.78","0.81","1015.9","5.84","12.9","59","0.98","England","London"
"17/4/2020 23:00:00","Possible Light Rain","7.86","0.85","1015.7","5.7","12.08","56","0.99","England","London"
"18/4/2020 00:00:00","Possible Light Rain","7.91","0.87","1015.5","5.49","11.39","53","0.99","England","London"
"18/4/2020 01:00:00","Possible Light Rain","8.08","0.87","1015.4","5.25","11.06","55","1","England","London"
"18/4/2020 02:00:00","Possible Light Rain","8.04","0.88","1015.4","4.83","11.35","55","0.99","England","London"
"18/4/2020 03:00:00","Overcast","7.99","0.89","1015.3","4.94","11.44","54","0.98","England","London"
"18/4/2020 04:00:00","Overcast","7.95","0.89","1015.4","4.71","11.15","54","0.96","England","London"
"18/4/2020 05:00:00","Overcast","7.88","0.89","1015.5","4.68","10.67","53","0.93","England","London"
"18/4/2020 06:00:00","Possible Light Rain","7.83","0.91","1015.9","4.36","8.83","52","0.92","England","London"
"18/4/2020 07:00:00","Possible Drizzle","8.35","0.91","1016.2","4.58","8.13","52","0.93","England","London"
"18/4/2020 08:00:00","Possible Drizzle","9.23","0.9","1016.6","4.68","7.48","56","0.94","England","London"
"18/4/2020 09:00:00","Possible Drizzle","10.21","0.88","1016.9","4.69","6.98","57","0.97","England","London"
"18/4/2020 10:00:00","Overcast","11.11","0.85","1017.1","4.54","6.75","57","0.92","England","London"
"18/4/2020 11:00:00","Overcast","12.36","0.8","1016.9","4.04","6.65","62","0.88","England","London"
"18/4/2020 12:00:00","Overcast","13.32","0.77","1016.8","3.41","6.31","65","0.89","England","London"
"18/4/2020 13:00:00","Mostly Cloudy","14.31","0.72","1016.9","2.94","3.77","49","0.79","England","London"
"18/4/2020 14:00:00","Mostly Cloudy","14.8","0.69","1017.3","2.96","3.47","23","0.7","England","London"
"18/4/2020 15:00:00","Partly Cloudy","15.21","0.68","1017.3","2.8","3.54","28","0.56","England","London"
"18/4/2020 16:00:00","Partly Cloudy","15.06","0.66","1017.4","2.84","4.27","41","0.54","England","London"
"18/4/2020 17:00:00","Partly Cloudy","14.59","0.66","1017.6","3.15","5.35","46","0.39","England","London"
"18/4/2020 18:00:00","Partly Cloudy","13.11","0.69","1017.9","3.2","5.99","50","0.41","England","London"
"18/4/2020 19:00:00","Partly Cloudy","11.54","0.72","1018.7","2.9","5.07","56","0.45","England","London"
"18/4/2020 20:00:00","Partly Cloudy","10","0.74","1019","2.71","4.36","62","0.5","England","London"
"18/4/2020 21:00:00","Partly Cloudy","8.79","0.76","1019.1","2.36","3.73","64","0.52","England","London"
"18/4/2020 22:00:00","Partly Cloudy","8.06","0.79","1019.2","2.09","3.22","58","0.5","England","London"
"18/4/2020 23:00:00","Partly Cloudy","7.61","0.83","1019.2","1.84","2.76","39","0.46","England","London"
"19/4/2020 00:00:00","Partly Cloudy","7.05","0.85","1019.2","1.88","2.75","29","0.4","England","London"
"19/4/2020 01:00:00","Partly Cloudy","6.61","0.88","1019.5","1.77","2.95","32","0.42","England","London"
"19/4/2020 02:00:00","Partly Cloudy","5.88","0.89","1019.7","2.02","4.09","29","0.54","England","London"
"19/4/2020 03:00:00","Partly Cloudy","5.42","0.89","1019.6","2.25","5.25","23","0.5","England","London"
"19/4/2020 04:00:00","Partly Cloudy","5.1","0.9","1019.6","2.44","6.38","21","0.49","England","London"
"19/4/2020 05:00:00","Partly Cloudy","5.01","0.9","1019.4","2.66","7.54","20","0.54","England","London"
"19/4/2020 06:00:00","Partly Cloudy","6.14","0.86","1019.9","2.8","7.5","19","0.53","England","London"
"19/4/2020 07:00:00","Partly Cloudy","7.73","0.82","1020","3.17","7.87","28","0.5","England","London"
"19/4/2020 08:00:00","Partly Cloudy","9.81","0.75","1020","3.52","8.05","38","0.44","England","London"
"19/4/2020 09:00:00","Partly Cloudy","11.9","0.7","1019.9","3.76","8.2","42","0.41","England","London"
"19/4/2020 10:00:00","Partly Cloudy","13.47","0.66","1019.8","4.29","8.28","47","0.4","England","London"
"19/4/2020 11:00:00","Partly Cloudy","14.36","0.64","1019.8","4.96","8.32","58","0.54","England","London"
"19/4/2020 12:00:00","Partly Cloudy","15.31","0.59","1019.3","5.14","7.93","59","0.53","England","London"
"19/4/2020 13:00:00","Clear","15.3","0.51","1019.4","6.21","8.72","46","0","England","London"
"19/4/2020 14:00:00","Clear","14.77","0.5","1018.9","6.79","9.91","50","0","England","London"
"19/4/2020 15:00:00","Clear","14.17","0.49","1018.5","7.25","10.92","54","0","England","London"
"19/4/2020 16:00:00","Clear","13.72","0.49","1018.5","7.26","11.65","54","0","England","London"
"19/4/2020 17:00:00","Clear","13.3","0.5","1018.6","7.07","12.28","53","0","England","London"
"19/4/2020 18:00:00","Clear","12.46","0.52","1018.8","6.85","12.8","52","0","England","London"
"19/4/2020 19:00:00","Clear","11.19","0.57","1018.9","6.31","11.73","50","0","England","London"
"19/4/2020 20:00:00","Clear","9.94","0.61","1018.9","6.27","13.12","47","0","England","London"
"19/4/2020 21:00:00","Clear","9.02","0.65","1019","6.11","14.03","44","0","England","London"
"19/4/2020 22:00:00","Clear","8.56","0.69","1018.9","5.71","13.93","43","0","England","London"
"19/4/2020 23:00:00","Clear","8.32","0.74","1019.1","5.17","13.36","41","0","England","London"
"20/4/2020 00:00:00","Clear","7.02","0.87","1019.2","4.86","12.88","40","0","England","London"
"20/4/2020 01:00:00","Clear","7.29","0.84","1018.8","5.2","13.1","36","0","England","London"
"20/4/2020 02:00:00","Clear","7.8","0.8","1018.1","5.36","13.56","42","0","England","London"
"20/4/2020 03:00:00","Clear","8.24","0.77","1017.7","5.55","13.89","46","0","England","London"
"20/4/2020 04:00:00","Clear","8.32","0.77","1016.9","5.63","13.94","51","0","England","London"
"20/4/2020 05:00:00","Clear","8.23","0.76","1016.9","5.66","13.88","54","0","England","London"
"20/4/2020 06:00:00","Clear","8.47","0.75","1017.2","5.96","13.16","53","0","England","London"
"20/4/2020 07:00:00","Clear","9.64","0.7","1017.1","6.66","13.19","57","0","England","London"
"20/4/2020 08:00:00","Clear","11.29","0.63","1017","7.52","13.34","61","0","England","London"
"20/4/2020 09:00:00","Clear","12.74","0.56","1016.9","8.23","13.46","64","0","England","London"
"20/4/2020 10:00:00","Clear","13.68","0.53","1017","8.58","13.47","63","0","England","London"
"20/4/2020 11:00:00","Clear","14.26","0.51","1017.1","8.78","13.47","61","0","England","London"
"20/4/2020 12:00:00","Clear","15.19","0.49","1016.7","8.73","12.89","58","0","England","London"
"20/4/2020 13:00:00","Clear","15.28","0.48","1015.8","8.66","12.93","53","0","England","London"
"20/4/2020 14:00:00","Clear","14.89","0.47","1014.9","9.14","13.16","57","0","England","London"
"20/4/2020 15:00:00","Clear","14.53","0.45","1014.6","9.37","13.54","60","0","England","London"
"20/4/2020 16:00:00","Clear","14.47","0.43","1014.7","9.27","14.22","60","0","England","London"
"20/4/2020 17:00:00","Clear","14.55","0.42","1014.9","8.98","15.07","60","0","England","London"
"20/4/2020 18:00:00","Clear","14.1","0.43","1015.1","8.47","15.05","54","0","England","London"
